"Time Detail Report","Printed On: 8/14/1710:52","Plant Name:","BBU_GREENWICH PLANT","Line:","All Lines","Shift:","All Shifts","Sales Date From:",8/1/2017,"Sales Date To:",8/14/2017,"Sales Date","Oracle Type","OracleFormula","MIPS Description","SchedChange OverTime (min)","OracleTheoChangeOverTime (min)","ActualChangeOverTime   (min)","Init","WrappingStartDateTime","WrappingEndDateTime","MechLostTime(min)","SchedLostTime(min)","AOLostTime(min)","ActualRunTime(min)","TotalLostTime(min)","OracleAO LostTime(min)","TheoRunTime(min)","Eng Theo RunTime(min)","TimeVar (min)","Time Var  %","Line 1","Shift 1",8/4/17,"290988A","201735","Unit, Oatnut Bread L1 Ar",7.0,7.0,7.0,,8/2/17   6:45,8/2/17  13:50,84.6,0.0,21.3,425,80.0,-4.6,345.0,345.0,-25.9,-6.1,"Shift 1","Totals:",,,715.0,610.0,823.0,,,687.5,0.0,294.5,"3,893",930.1,242.6,"2,963.0","2,960.0",-52.0,-1.3,"Line 1","Totals:",,,"2,348.0","1,584.0","1,943.0",,,"2,341.9",53.0,792.4,"13,485","3,175.3",780.4,"10,309.7","10,296.9",-11.9,-0.1,"Plant","Totals:",,,"7,007.0","4,387.0","6,125.0",,,"4,844.5",348.0,"3,800.9","65,811","10,298.3","5,105.8","55,512.7","55,750.4","1,304.8",2.0,1
"Time Detail Report","Printed On: 8/14/1710:52","Plant Name:","BBU_GREENWICH PLANT","Line:","All Lines","Shift:","All Shifts","Sales Date From:",8/1/2017,"Sales Date To:",8/14/2017,"Sales Date","Oracle Type","OracleFormula","MIPS Description","SchedChange OverTime (min)","OracleTheoChangeOverTime (min)","ActualChangeOverTime   (min)","Init","WrappingStartDateTime","WrappingEndDateTime","MechLostTime(min)","SchedLostTime(min)","AOLostTime(min)","ActualRunTime(min)","TotalLostTime(min)","OracleAO LostTime(min)","TheoRunTime(min)","Eng Theo RunTime(min)","TimeVar (min)","Time Var  %","Line 1","Shift 1",8/4/17,"290199","500324","Unit, Wp 12 Grain",90.0,90.0,97.0,,8/2/17  14:05,8/2/17  16:28,45.0,0.0,24.0,143,25.9,-19.1,117.1,117.1,-43.1,-30.1,"Shift 1","Totals:",,,715.0,610.0,823.0,,,687.5,0.0,294.5,"3,893",930.1,242.6,"2,963.0","2,960.0",-52.0,-1.3,"Line 1","Totals:",,,"2,348.0","1,584.0","1,943.0",,,"2,341.9",53.0,792.4,"13,485","3,175.3",780.4,"10,309.7","10,296.9",-11.9,-0.1,"Plant","Totals:",,,"7,007.0","4,387.0","6,125.0",,,"4,844.5",348.0,"3,800.9","65,811","10,298.3","5,105.8","55,512.7","55,750.4","1,304.8",2.0,1
"Time Detail Report","Printed On: 8/14/1710:52","Plant Name:","BBU_GREENWICH PLANT","Line:","All Lines","Shift:","All Shifts","Sales Date From:",8/1/2017,"Sales Date To:",8/14/2017,"Sales Date","Oracle Type","OracleFormula","MIPS Description","SchedChange OverTime (min)","OracleTheoChangeOverTime (min)","ActualChangeOverTime   (min)","Init","WrappingStartDateTime","WrappingEndDateTime","MechLostTime(min)","SchedLostTime(min)","AOLostTime(min)","ActualRunTime(min)","TotalLostTime(min)","OracleAO LostTime(min)","TheoRunTime(min)","Eng Theo RunTime(min)","TimeVar (min)","Time Var  %","Line 1","Shift 1",8/5/17,"290948","201737","Unit, Country Oatmeal 24 Oz",7.0,7.0,7.0,,8/3/17  10:50,8/3/17  11:27,4.0,0.0,0.0,37,-4.2,-8.2,41.2,41.2,-8.2,-22.1,"Shift 1","Totals:",,,715.0,610.0,823.0,,,687.5,0.0,294.5,"3,893",930.1,242.6,"2,963.0","2,960.0",-52.0,-1.3,"Line 1","Totals:",,,"2,348.0","1,584.0","1,943.0",,,"2,341.9",53.0,792.4,"13,485","3,175.3",780.4,"10,309.7","10,296.9",-11.9,-0.1,"Plant","Totals:",,,"7,007.0","4,387.0","6,125.0",,,"4,844.5",348.0,"3,800.9","65,811","10,298.3","5,105.8","55,512.7","55,750.4","1,304.8",2.0,1
"Time Detail Report","Printed On: 8/14/1710:52","Plant Name:","BBU_GREENWICH PLANT","Line:","All Lines","Shift:","All Shifts","Sales Date From:",8/1/2017,"Sales Date To:",8/14/2017,"Sales Date","Oracle Type","OracleFormula","MIPS Description","SchedChange OverTime (min)","OracleTheoChangeOverTime (min)","ActualChangeOverTime   (min)","Init","WrappingStartDateTime","WrappingEndDateTime","MechLostTime(min)","SchedLostTime(min)","AOLostTime(min)","ActualRunTime(min)","TotalLostTime(min)","OracleAO LostTime(min)","TheoRunTime(min)","Eng Theo RunTime(min)","TimeVar (min)","Time Var  %","Line 1","Shift 1",8/5/17,"291003","201730","Unit, Wp Whole Grain Honey Wheat L1",5.0,5.0,5.0,,8/3/17  11:32,8/3/17  12:49,15.0,0.0,0.0,77,20.6,5.6,56.4,56.4,5.6,7.3,"Shift 1","Totals:",,,715.0,610.0,823.0,,,687.5,0.0,294.5,"3,893",930.1,242.6,"2,963.0","2,960.0",-52.0,-1.3,"Line 1","Totals:",,,"2,348.0","1,584.0","1,943.0",,,"2,341.9",53.0,792.4,"13,485","3,175.3",780.4,"10,309.7","10,296.9",-11.9,-0.1,"Plant","Totals:",,,"7,007.0","4,387.0","6,125.0",,,"4,844.5",348.0,"3,800.9","65,811","10,298.3","5,105.8","55,512.7","55,750.4","1,304.8",2.0,1
"Time Detail Report","Printed On: 8/14/1710:52","Plant Name:","BBU_GREENWICH PLANT","Line:","All Lines","Shift:","All Shifts","Sales Date From:",8/1/2017,"Sales Date To:",8/14/2017,"Sales Date","Oracle Type","OracleFormula","MIPS Description","SchedChange OverTime (min)","OracleTheoChangeOverTime (min)","ActualChangeOverTime   (min)","Init","WrappingStartDateTime","WrappingEndDateTime","MechLostTime(min)","SchedLostTime(min)","AOLostTime(min)","ActualRunTime(min)","TotalLostTime(min)","OracleAO LostTime(min)","TheoRunTime(min)","Eng Theo RunTime(min)","TimeVar (min)","Time Var  %","Line 1","Shift 1",8/5/17,"290205","201733","Unit, Grains N More Double Fiber L1",5.0,5.0,5.0,,8/3/17  12:55,8/3/17  13:26,4.0,0.0,0.0,31,7.9,3.9,23.1,23.1,3.9,12.6,"Shift 1","Totals:",,,715.0,610.0,823.0,,,687.5,0.0,294.5,"3,893",930.1,242.6,"2,963.0","2,960.0",-52.0,-1.3,"Line 1","Totals:",,,"2,348.0","1,584.0","1,943.0",,,"2,341.9",53.0,792.4,"13,485","3,175.3",780.4,"10,309.7","10,296.9",-11.9,-0.1,"Plant","Totals:",,,"7,007.0","4,387.0","6,125.0",,,"4,844.5",348.0,"3,800.9","65,811","10,298.3","5,105.8","55,512.7","55,750.4","1,304.8",2.0,1
"Time Detail Report","Printed On: 8/14/1710:52","Plant Name:","BBU_GREENWICH PLANT","Line:","All Lines","Shift:","All Shifts","Sales Date From:",8/1/2017,"Sales Date To:",8/14/2017,"Sales Date","Oracle Type","OracleFormula","MIPS Description","SchedChange OverTime (min)","OracleTheoChangeOverTime (min)","ActualChangeOverTime   (min)","Init","WrappingStartDateTime","WrappingEndDateTime","MechLostTime(min)","SchedLostTime(min)","AOLostTime(min)","ActualRunTime(min)","TotalLostTime(min)","OracleAO LostTime(min)","TheoRunTime(min)","Eng Theo RunTime(min)","TimeVar (min)","Time Var  %","Line 1","Shift 1",8/5/17,"290211","201732","Unit, Double Protein Wide Pan Bread L1",5.0,5.0,5.0,,8/3/17  13:33,8/3/17  14:26,14.0,0.0,0.0,53,13.9,-0.1,39.1,39.1,-0.1,-0.1,"Shift 1","Totals:",,,715.0,610.0,823.0,,,687.5,0.0,294.5,"3,893",930.1,242.6,"2,963.0","2,960.0",-52.0,-1.3,"Line 1","Totals:",,,"2,348.0","1,584.0","1,943.0",,,"2,341.9",53.0,792.4,"13,485","3,175.3",780.4,"10,309.7","10,296.9",-11.9,-0.1,"Plant","Totals:",,,"7,007.0","4,387.0","6,125.0",,,"4,844.5",348.0,"3,800.9","65,811","10,298.3","5,105.8","55,512.7","55,750.4","1,304.8",2.0,1
"Time Detail Report","Printed On: 8/14/1710:52","Plant Name:","BBU_GREENWICH PLANT","Line:","All Lines","Shift:","All Shifts","Sales Date From:",8/1/2017,"Sales Date To:",8/14/2017,"Sales Date","Oracle Type","OracleFormula","MIPS Description","SchedChange OverTime (min)","OracleTheoChangeOverTime (min)","ActualChangeOverTime   (min)","Init","WrappingStartDateTime","WrappingEndDateTime","MechLostTime(min)","SchedLostTime(min)","AOLostTime(min)","ActualRunTime(min)","TotalLostTime(min)","OracleAO LostTime(min)","TheoRunTime(min)","Eng Theo RunTime(min)","TimeVar (min)","Time Var  %","Line 1","Shift 1",8/5/17,"291001","202267","Unit, Wp 100% Whole Wheat",7.0,7.0,7.0,,8/3/17  14:35,8/3/17  18:06,5.0,0.0,6.0,211,23.8,18.8,187.2,187.2,12.8,6.1,"Shift 1","Totals:",,,715.0,610.0,823.0,,,687.5,0.0,294.5,"3,893",930.1,242.6,"2,963.0","2,960.0",-52.0,-1.3,"Line 1","Totals:",,,"2,348.0","1,584.0","1,943.0",,,"2,341.9",53.0,792.4,"13,485","3,175.3",780.4,"10,309.7","10,296.9",-11.9,-0.1,"Plant","Totals:",,,"7,007.0","4,387.0","6,125.0",,,"4,844.5",348.0,"3,800.9","65,811","10,298.3","5,105.8","55,512.7","55,750.4","1,304.8",2.0,1
"Time Detail Report","Printed On: 8/14/1710:52","Plant Name:","BBU_GREENWICH PLANT","Line:","All Lines","Shift:","All Shifts","Sales Date From:",8/1/2017,"Sales Date To:",8/14/2017,"Sales Date","Oracle Type","OracleFormula","MIPS Description","SchedChange OverTime (min)","OracleTheoChangeOverTime (min)","ActualChangeOverTime   (min)","Init","WrappingStartDateTime","WrappingEndDateTime","MechLostTime(min)","SchedLostTime(min)","AOLostTime(min)","ActualRunTime(min)","TotalLostTime(min)","OracleAO LostTime(min)","TheoRunTime(min)","Eng Theo RunTime(min)","TimeVar (min)","Time Var  %","Line 1","Shift 1",8/7/17,"290203","201818","Unit, Wp Healthy Multigrain",7.0,7.0,7.0,,8/4/17   8:51,8/4/17  11:36,36.1,0.0,17.0,165,53.7,17.6,111.3,111.3,0.6,0.4,"Shift 1","Totals:",,,715.0,610.0,823.0,,,687.5,0.0,294.5,"3,893",930.1,242.6,"2,963.0","2,960.0",-52.0,-1.3,"Line 1","Totals:",,,"2,348.0","1,584.0","1,943.0",,,"2,341.9",53.0,792.4,"13,485","3,175.3",780.4,"10,309.7","10,296.9",-11.9,-0.1,"Plant","Totals:",,,"7,007.0","4,387.0","6,125.0",,,"4,844.5",348.0,"3,800.9","65,811","10,298.3","5,105.8","55,512.7","55,750.4","1,304.8",2.0,1
"Time Detail Report","Printed On: 8/14/1710:52","Plant Name:","BBU_GREENWICH PLANT","Line:","All Lines","Shift:","All Shifts","Sales Date From:",8/1/2017,"Sales Date To:",8/14/2017,"Sales Date","Oracle Type","OracleFormula","MIPS Description","SchedChange OverTime (min)","OracleTheoChangeOverTime (min)","ActualChangeOverTime   (min)","Init","WrappingStartDateTime","WrappingEndDateTime","MechLostTime(min)","SchedLostTime(min)","AOLostTime(min)","ActualRunTime(min)","TotalLostTime(min)","OracleAO LostTime(min)","TheoRunTime(min)","Eng Theo RunTime(min)","TimeVar (min)","Time Var  %","Line 1","Shift 1",8/7/17,"290249","201738","Unit, Oat Bran Arnold L1",5.0,5.0,5.0,,8/4/17  11:41,8/4/17  12:44,18.2,0.0,0.0,63,18.4,0.2,44.6,44.6,0.2,0.3,"Shift 1","Totals:",,,715.0,610.0,823.0,,,687.5,0.0,294.5,"3,893",930.1,242.6,"2,963.0","2,960.0",-52.0,-1.3,"Line 1","Totals:",,,"2,348.0","1,584.0","1,943.0",,,"2,341.9",53.0,792.4,"13,485","3,175.3",780.4,"10,309.7","10,296.9",-11.9,-0.1,"Plant","Totals:",,,"7,007.0","4,387.0","6,125.0",,,"4,844.5",348.0,"3,800.9","65,811","10,298.3","5,105.8","55,512.7","55,750.4","1,304.8",2.0,1
"Time Detail Report","Printed On: 8/14/1710:52","Plant Name:","BBU_GREENWICH PLANT","Line:","All Lines","Shift:","All Shifts","Sales Date From:",8/1/2017,"Sales Date To:",8/14/2017,"Sales Date","Oracle Type","OracleFormula","MIPS Description","SchedChange OverTime (min)","OracleTheoChangeOverTime (min)","ActualChangeOverTime   (min)","Init","WrappingStartDateTime","WrappingEndDateTime","MechLostTime(min)","SchedLostTime(min)","AOLostTime(min)","ActualRunTime(min)","TotalLostTime(min)","OracleAO LostTime(min)","TheoRunTime(min)","Eng Theo RunTime(min)","TimeVar (min)","Time Var  %","Line 1","Shift 1",8/7/17,"290201","201729","Unit, Wp Country White",7.0,7.0,7.0,,8/4/17  12:50,8/4/17  16:17,54.1,0.0,0.0,207,54.5,0.4,152.6,152.6,0.4,0.2,"Shift 1","Totals:",,,715.0,610.0,823.0,,,687.5,0.0,294.5,"3,893",930.1,242.6,"2,963.0","2,960.0",-52.0,-1.3,"Line 1","Totals:",,,"2,348.0","1,584.0","1,943.0",,,"2,341.9",53.0,792.4,"13,485","3,175.3",780.4,"10,309.7","10,296.9",-11.9,-0.1,"Plant","Totals:",,,"7,007.0","4,387.0","6,125.0",,,"4,844.5",348.0,"3,800.9","65,811","10,298.3","5,105.8","55,512.7","55,750.4","1,304.8",2.0,1
